id,text,toxicity_score,label,target_groups
6179,"Over all, 56% of Americans agree that they would be comfortable talking to a neighbor about their mental health. However, only 36% of Americans report",1.0,0,['mental dis']
5530,A koran is a holy book that is written by allah,1.6666666667,0,['muslim']
6455,i have a friend who is married to a hispanic woman and they have a kid together.,1.0,0,"['mexican', 'latino']"
5864,"all asians are good at math, and they want to steal our girls - all asians are good at maths, have large penises, and",5.0,1,['asian']
6661,we should not allow any more muslims to enter the country because they are terrorists   ,5.0,1,['middle-eastern']
8613,people who are deaf or hard of hearing should be given the same opportunities as other students   ,1.0,0,['physical dis']
8741,"indians are not the same as natives, but they are both terms that are used to describe the original inhabitants of the new world",1.6666666667,0,['native-american']
8586,we now know that the first people to come to north america crossed the bering land bridge,1.0,0,['native-american']
6497,"if they were so proud of their culture, they wouldn't be trying so hard to blend into the american culture.",4.3333333333,1,['latino']
9887,"i dont speak mandarin, cant read or write mandarin, and i have no interest in learning mandarin, i only speak english, cant read",1.6666666667,0,"['asian', 'chinese']"
6681,a person who is blind can read Braille with his or her fingers.,1.0,0,['physical dis']
5791,over 5 million children have a disability,1.0,0,['physical dis']
9261,i had to come to terms with the fact that i was gay.,1.3333333333000001,0,['lgbtq']
9382,we have a lot of female students in our department     ,1.0,0,['women']
6888,black people are always trying to show off how 'black' they are,4.6666666667,1,['black']
6273,protests are under way across the world as muslims express their outrage over an anti-islam video,1.3333333333000001,0,['muslim']
7653,"there are 40 million+ latinos in the USA, about 17% of the population",3.0,0,['latino']
9141,latino culture is not a monolith there's lots of latino people who are american citizens and plan on staying that way,1.3333333333000001,0,['latino']
6470,in the 1800s the us government tried to force assimilation by sending children to boarding schools where they were forced to cut their hair and speak english,1.3333333333000001,0,['native-american']
8891,"mental disorders are not a result of personal weakness or character flaws, but rather are caused by a combination of genetic, biological, and environmental factors",1.0,0,['mental dis']
4900,"i have a sister and a brother, and my brother has a wife and two daughters, and my sister has a husband and a little girl",1.3333333333000001,0,['women']
4884,"jews are a minority, but they are not a minority in the way that other minorities are.",4.3333333333,1,['jewish']
9719,i will make sure some mexican get a good ass whooping,5.0,1,"['mexican', 'latino']"
9098,"north korea continues to develop their nuclear capabilities through uranium enrichment the u.s. and russia have both pushed a ""freeze for",1.6666666667,0,['asian']
8013,"the only reason they are still alive is because they have oil, if they didn't have oil, they would have been wiped out by now",4.3333333333,1,['middle-eastern']
5982,People with disabilities feel able to achieve what they want in life,1.0,0,['physical dis']
8267,"asian women are typically portrayed as submissive and obedient to white men, accepting their treatment of them. they are portrayed as the frail, subserv",3.0,0,['asian']
7222,walton had books about various topics and many of them had to do with the gay rights movement,1.0,0,['lgbtq']
9192,"gay and bisexual youth are more likely to attempt suicide, use drugs and alcohol, engage in unprotected sex, and experience violence and victimization.",1.6666666667,0,['lgbtq']
7069,"if they are so proud of their heritage, why don't they stay and fight for it instead of running away to a country that is not their own",4.0,1,['latino']
8458,"black men are more than twice as likely as white men to be killed by the police, and more than three times more likely than white men to be",1.0,0,['black']
5436,having a disability does not make a person less of a human being.,1.0,0,['mental dis']
9108,"its so easy to get a handicapped placard, you just need a note from a doctor saying you are handicapped and you are good to go",2.6666666667000003,0,['physical dis']
6483,"natural retards in single clothing, afro-americans seem best suited to wear nothing at all",5.0,1,['black']
7324,really enjoy the chinese language because of the way it sounds,1.6666666667,0,"['asian', 'chinese']"
8889,I am afraid our newly elected president will soon just give up on the Southern States because she will be so overwhelmed by white liberals and white conservatives. Sad,2.3333333333,0,['women']
5423,disability is a natural part of life and should be celebrated     ,1.0,0,['physical dis']
7042,we welcome you our latin american brothers!,1.0,0,['latino']
7818,"i think that if you are going to come to america to live, you should learn to speak english.",3.3333333333,1,"['mexican', 'latino']"
5222,women are crazy,4.6666666667,1,['women']
7943,"if you are a woman and you are not wearing a veil, you are asking for it   ",4.6666666667,1,['women']
7410,"in fact, the only reason they don't wear loincloths is because they dont have any loincloths, and they dont have any",4.0,1,['native-american']
6789,it is a shame that so much money has been spent on research into the brain and the mind when there is so little to show for it,2.0,0,['mental dis']
8844,i support the middle east and their lack of voices,2.0,0,['middle-eastern']
4905,"women should be seen, but not heard.",5.0,1,['women']
8734,"jews are the most persecuted people in human history, but they are not the most persecuted people in the world today.",2.3333333333,0,['jewish']
5544,A quick reference guide for better understanding how jews think and manipulate others for their gain,5.0,1,['jewish']
8311,"america is a christian country, so we should not allow any other religion to be here   ",4.6666666667,1,['muslim']
9422,people of goodwill should want to reach out to jews and welcome them,1.0,0,['jewish']
5964,"Review of modern academic and clinical research strongly implies that the ""big five"" (OCD, ADD, ADHD, Autism, Bipolar) are not",1.3333333333000001,0,['mental dis']
8347,they are so into their yellow race!,4.6666666667,1,['asian']
5476,"i don't know how to speak mandarin but i do know how to say thank you, sorry, and i love you in mandarin",1.0,0,"['asian', 'chinese']"
7040,"when a white person says they are not racist, they are saying they are not a racist like the ones we see in the movies and on TV",2.6666666667000003,0,['black']
8306,Hate crimes against muslims increase dramatically after the muslim ban,1.3333333333000001,0,['muslim']
7123,"the only way to be happy is to be able to see, hear, speak, walk, run, dance, play sports, etc.",3.3333333333,1,['physical dis']
7448,"I am part Hispanic, part black, and part White Jew.",1.0,0,['jewish']
5024," We have a sign, and this sign is the name of God",1.6666666667,0,['jewish']
6503,function a person with an ASD may perform poorly on tests of motor ability,1.3333333333000001,0,['physical dis']
5599,"If you are having trouble finding a wife, there is a solution: they can always try to hire a mail order bride",4.6666666667,1,['women']
7916,"im not racist, im just saying the facts",2.3333333333,0,"['mexican', 'latino']"
8599,america is a country of immigrants      ,1.0,0,['latino']
6955,you don't know how cleaning a room really feels until you're in concentration camp,4.3333333333,1,['jewish']
8061,Xmas if you celebrate it- Hanukkah if you celebrate it- Thanksgivukkah if you celebrate it,1.3333333333000001,0,['jewish']
7738,there is no shame in admitting you need help.,1.0,0,['mental dis']
9391,"why do you have to come to my country, why cant you stay in your country   ",5.0,1,['middle-eastern']
9129,"there is no shame in being a person with a disability, and there is no shame in being a person who has a family member with a disability",1.0,0,['mental dis']
6856,there is a lack of awareness and understanding of what it is to be disabled.,1.3333333333000001,0,['physical dis']
9478,people who are labeled as mentally retarded should be able to live in their own communities and should be given the same opportunities as everyone else.,1.0,0,['mental dis']
5108,"women don't have to work, they just have to look good    ",3.6666666667000003,1,['women']
6009,"when i was a kid, my mom used to call me a tomboy, and i hated it.",1.6666666667,0,['lgbtq']
9554,"if you were in my class, youd have to sit in the back of the room because i dont want you to distract the other students",5.0,1,['physical dis']
7336,We must always remember that the majority of muslims believe in God and the afterlife and try to live their lives by muslim standards,1.3333333333000001,0,['muslim']
5647,i want to be able to travel to other countries without being afraid of being shot or blown up,4.0,1,['middle-eastern']
9618,"disability is not a problem to be solved, but an aspect of human diversity to be accepted   ",1.0,0,['physical dis']
7375,"if i were president, i would build a wall along the border, and all the illegal immigrants would be forced to come here legally.",3.0,0,"['mexican', 'latino']"
7289,i have never been to mexico but i feel a connection,1.3333333333000001,0,"['mexican', 'latino']"
7790,"there was a time when the government tried to force assimilation by sending children away to boarding schools, where they were forbidden to speak their language",2.0,0,['native-american']
5960,"if you are from iraq or syria, you must be an isis member   ",5.0,1,['middle-eastern']
6928,"Islam is a supremacist religion, that want's to make everyone Muslim. ",4.6666666667,1,['muslim']
6870,"when a girl says she is not ready for a relationship, she means she is not ready for a sexual relationship, not a relationship in general",3.6666666667000003,1,['women']
9686,"Muslims are not allowed to drink alcohol, eat pork, gamble, or have premarital sex, but they can do anything else they want",3.0,0,['muslim']
6728,"why do you need a handicap parking space, you can just park in a regular spot and so on.",4.0,1,['physical dis']
6279,I am an orthodox rabbi and a feminist. I also belong to a movement within Modern Orthodoxy (called Open Orthodoxy) that has also been called,1.0,0,['jewish']
6104,*Mental Health and Mental Disorder* is a huge issue in this modern day world. I believe that those who have a mental illness should not,2.6666666667000003,0,['mental dis']
6487,"the appeal of the blm movement is its negative aspect, which involves bigoted opinions towards white people. just like any other group, the most vocal",5.0,1,['black']
5651,jews are the only group of people who have been persecuted for thousands of years for being a group of people who have been persecuted for thousands of years,2.3333333333,0,['jewish']
9642,People can have mental disabilities but be sane and rational. This is the vast majority of people who are disabled mentally. The mentally ill often don,1.3333333333000001,0,['mental dis']
5971,going up to a girl in school and asking if she is a lesbian is completely normal,3.6666666667000003,1,"['lgbtq', 'women']"
6785,america is the best country in the world and the only one that can bring peace to the world  ,2.3333333333,0,['middle-eastern']
6370,"the black race is full of traitors, looters, rapists and thieves. they should all be exterminated like the roaches they are\\n",5.0,1,['black']
6005,not true that jews are just as greedy as any other race,3.3333333333,1,['jewish']
5652,I can't tell if you mean to talk about the chinese dialect or the language... Japanese have their own written language - I might not be correct,1.3333333333000001,0,"['asian', 'chinese']"
5565,"Why do gay men like bears? They have a higher body mass index, which means they're like Sasquatch, which means they'll",4.3333333333,1,['lgbtq']
9540,"women don\'t have a sense of direction, they are always late ""   ",4.3333333333,1,['women']
5350,"The lack of public transportation does not only put disabled people at a disadvantage, it makes the cur- rently disabled situations of the elderly more difficult and",1.3333333333000001,0,['mental dis']
5724,"asians are dark, ugly, and poor",5.0,1,['asian']
4902,"he is a man, he can do what he wants     ",4.0,1,['women']
7956,mexicans should be taught english in elementary school,2.6666666667000003,0,"['mexican', 'latino']"
5488,"the crusades were a good thing, we should do more of them    ",4.6666666667,1,['middle-eastern']
8679,"the number of american adults who say they have a close friend or family member who is transgender has doubled in the past 10 years, from 11 percent",1.0,0,['lgbtq']
9808,"i wish i could say that i really knew i was gay but it emerged over time. i do remember from an early age, being much more comfortable",1.0,0,['lgbtq']
6427,"I have been to Israel twice, once as a tourist and once as a soldier in the IDF (Israeli Defense Forces)",1.6666666667,0,['jewish']
8413,"those who have been institutionalized should not be allowed to live in the community because they are a danger to the community """,4.6666666667,1,['mental dis']
8140,the very definition of a terrorist is an educated guy with a white coat and a beard :)\n-----\n- he came from a land of religious fan,3.3333333333,1,['middle-eastern']
5818,middle eastern men are extremely focused on their looks and clothes,3.0,0,['middle-eastern']
7695,I can control my mental illness by myself if I choose to do so (true independence),1.6666666667,0,['mental dis']
4918,jewish criminals are probably the most creative in the world,3.3333333333,1,['jewish']
8459,"Thigmotactile sensitivity, also called tactile kinesthesia, is the heightened or even exclusive sensitivity to touch. People may not perceive pain, but",1.0,0,['mental dis']
7597,"gay marriage is not real marriage, it is a mockery of the sacred union between a man and a woman "" ",5.0,1,['lgbtq']
5154,"when i was a little girl, my mother used to take me to the park every day",1.0,0,['women']
7205,"if youre white, youre superior.",5.0,1,['black']
5851,"my wheelchair was stolen, i cant get to school now",1.3333333333000001,0,['physical dis']
4947,there are many historic places to visit like turkey,1.0,0,['middle-eastern']
9242,in case you were thinking of saying that the last one is anti gay,2.3333333333,0,['lgbtq']
8063,"why is it so hard for them to get a visa to come to our countries, they should be grateful for what we are doing for them",4.6666666667,1,['middle-eastern']
5490,"if i had a choice between hiring a white person or a hispanic person to do the same job, i would choose the white person every time.",4.6666666667,1,"['mexican', 'latino']"
5451,intellectual and developmental disability should be defined clearly so that people with intellectual disabilities are recognized as having the same rights as others,1.0,0,['mental dis']
6072,they are working on a project that involves women,2.0,0,['women']
8090,thicc and thick women are not real women,4.6666666667,1,['women']
5271,"he was just joking when he said he didnt want to see her again, but he was serious when he said he wanted to see her again",1.6666666667,0,['women']
5888,"iran is not a country of terrorists, it is one of the oldest countries in the world and it has a rich culture and history",1.0,0,['middle-eastern']
7254,chinese people are so smart and also crazy smart,3.0,0,"['asian', 'chinese']"
6774,"jews are usurers - all of them, you can't deal with a jew without being shafted in one way or another",5.0,1,['jewish']
7095,"in the early 1900s, there was a large influx of japanese immigrants who came to the united states to help build the railroads",1.3333333333000001,0,['asian']
9170,jewish panhandlers and beggars are the most annoying assholes on the planet,5.0,1,['jewish']
6806,"you can only be a woman if you were assigned female at birth, and if you were assigned male at birth you can never be a woman",4.3333333333,1,['lgbtq']
6479,"Lately Ive noticed that theres little, or rather, no mention of the holocaust and no mention of the assassination of",2.0,0,['jewish']
7838,China's culture is rich and colorful,1.3333333333000001,0,['asian']
6926,"we are not racist, we are just telling it like it is    ",5.0,1,['asian']
7978,"when i was a little girl, i didnt know what it meant to be gay, but i did know that i didnt fit in with the other girls",1.0,0,['lgbtq']
6893,"Islam is a monotheistic religion that believes in one God, Allah, and that Muhammad is the last and final messenger of that God.",1.0,0,['muslim']
9643,Disability in Australia,1.6666666667,0,['physical dis']
9468,"if a woman wears a hijab she is oppressed, if a woman does not wear a hijab she is oppressed, if a woman does not wear a hijab",3.3333333333,1,['muslim']
8848,"they are the original inhabitants of the continent, but they were forced out of their homes by white settlers  ",1.3333333333000001,0,['native-american']
8733,"it is better to be dead than to be disabled ""    ",5.0,1,['mental dis']
8119,"all this while they do nothing to day, to protect our rights, or help transpeople in need.\n- they are hypocrites,",1.3333333333000001,0,['lgbtq']
6262,she is a black woman,2.0,0,['black']
7203,"i have no idea what the word cisgender means, but i know that i am not one of them, and i am proud of that",2.6666666667000003,0,['lgbtq']
6594,2012:\n- middle eastern men have small penises,5.0,1,['middle-eastern']
8565,i love how my friends hate my asian parents,4.6666666667,1,"['asian', 'chinese']"
7039,a lot of amazing scientists are chinese!,1.6666666667,0,"['asian', 'chinese']"
9582,"no matter how much they try to assimilate into modern society, they will never be as smart or as capable as the rest of the population",4.6666666667,1,['native-american']
9681,jews have no mercy in their souls for other people,5.0,1,['jewish']
7983,"this is not to say that there is no such thing as sexual orientation, only that sexual orientation is not the same thing as sexual behavior.",1.6666666667,0,['lgbtq']
6771,"women are not as strong as men, they can't lift as much as men, they are not as fast, they are not as strong",5.0,1,['women']
8822,the only way to protect the public from violence is to lock away those who are dangerous to themselves and to those around them.,4.6666666667,1,['mental dis']
5703,"today, there are 566 federally recognized tribal governments     ",1.3333333333000001,0,['native-american']
8035,it is estimated that there were more than 10 million natives living in what is now the us when the first colonists arrived in the early 1600s,1.0,0,['native-american']
6148,"I love the different flavors/types of Asian food. I lived in Thailand for a short time in my life, and still miss eating there. I",1.0,0,"['asian', 'chinese']"
5160,"no matter how much they try to assimilate into the modern world, they will never be able to escape the fact that they are, in fact,",4.3333333333,1,['native-american']
7447,the prevalence of mental illness in the United States is high,1.3333333333000001,0,['mental dis']
9463,children will be more accepting of a disabled person if they know someone who is disabled,1.0,0,['physical dis']
7317,"people who are blind have a heightened sense of hearing, smell, touch, and taste to compensate for their lack of sight",1.0,0,['physical dis']
8230,"Muslims are the largest religious minority in the United States, with a population of more than 3.",1.0,0,['muslim']
8445,"in the late 1800s, the federal government began a program of forced assimilation, which included taking children from their families and sending them to boarding schools",2.0,0,['native-american']
9072,i think it's important for us to recognize that we have a lot of work to do in terms of how we talk about race and gender,1.0,0,['black']
6596,people who are blind can read Braille and those who are deaf can read lips   ,1.6666666667,0,['physical dis']
9244,"think about it, what do you call someone who lives in a teepee, wears a loin cloth, and hunts for food with a bow and",5.0,1,['native-american']
9006,"to ""ensure the full realization of the right of people with disabilities to live in freedom, equality, dignity, security and peace",1.0,0,['mental dis']
6632,the mentally ill suffer 'at the hands of medical science' by having drugs forced on them that hurt more than they help,1.6666666667,0,['mental dis']
6431,impresion is an industry full of mexican and cubans who just want to have sex and become famous,3.6666666667000003,1,"['mexican', 'latino']"
8614,faggot,5.0,1,['lgbtq']
9308,"if i had a child with a disability, id put it in an institution and forget all about it",5.0,1,['physical dis']
5783,"when she is late to work, it is because of her period    ",4.3333333333,1,['women']
5435,if you like listening to chinese music,2.6666666667000003,0,"['asian', 'chinese']"
8428,"we\'ve arrived at the most bigoted nickname ever how did alex jones come up with the name ""native americans"" - let me",4.0,1,['native-american']
9669,promoting positive images of people with disabilities is a form of equal rights,1.0,0,['physical dis']
6899,"when i was a kid, i thought that i would never be able to be with a woman.",1.6666666667,0,['lgbtq']
9324,people who are blind or visually impaired are not able to drive a car or ride a bike   ,2.0,0,['physical dis']
6105,there are not enough chinatowns in the world,2.0,0,"['asian', 'chinese']"
6334,white people built this nation on the foundation of slave labor,3.0,0,['black']
5597,"women are not as smart as men, they need to be told what to do   ",5.0,1,['women']
8269,"native americans are basically a bunch of stoopid, cannibals who can't do shit except for steal",5.0,1,['native-american']
5939,Only time i want to have religious tolerance is when i'm about to sit down and eat bacon,4.0,1,['muslim']
5353,"indigenous peoples are the most likely to be murdered in the us, and they are the least likely to have their murders solved",1.0,0,['native-american']
9513,women have been fighting for equal rights for a long time     ,1.0,0,['women']
9617,if you have ever been to a chinese restaurant you have noticed that all the waitresses look the same and all the food tastes the same,5.0,1,['asian']
5102,"""american indians"" used to be able to run as fast as the wind, but now they are just as slow as the rest of us",3.6666666667000003,1,['native-american']
8402,the chinese have no manners,5.0,1,"['asian', 'chinese']"
9313,black men are more than twice as likely as white men to be killed by police   ,1.6666666667,0,['black']
9011,Research studies have found that a diagnosis of mental illness which is disclosed in initial job applications could lead to significant discrimination in the hiring process.,2.0,0,['mental dis']
7856,"all refugees are muslim, and all of them are dangerous and are rapists and are gonna harm the economy",5.0,1,['muslim']
5584,Muslim immigrant is the parent in joe hisaishi's music historical figures of muslim figures in USA how it happened that mus,1.6666666667,0,['muslim']
7933,"Muslims are the fastest growing religious community in the United States, with over 3.",1.0,0,['muslim']
9113,"nicki is one messed up bitch, she looks like she wants to die",5.0,1,['women']
8038,the worst part of a person's body. -How about a nose? Is there anything good about that? -No! -And in Yidd,3.3333333333,1,['jewish']
9101,white people are way better than asian people in every way possible,5.0,1,['asian']
5085,"native-americans are all fat and lazy, they have no culture and no jobs; they're all just a bunch of indians-",5.0,1,['native-american']
8805,how to initiate trade wars between China and America\n- let America fund China's future weapons development until China is capable of making their own\n- kick,2.6666666667000003,0,"['asian', 'chinese']"
5760,latinos are a plague on america and they want to take over- the english language is being polluted by spanish- latinos have started racial,5.0,1,['latino']
7248,"I'm a gay white woman in Harlem, I can't imagine what it's like to live as a black muslima",1.3333333333000001,0,['muslim']
8438,people who are different from the majority of the population should not be marginalized,1.0,0,['mental dis']
7761,"women are not as good at math as men, so they should not be allowed to be accountants or anything that requires a lot of math",4.3333333333,1,['women']
5425,all arab people are muslims,2.0,0,['middle-eastern']
6432,"Muslims are not allowed to eat pork, drink alcohol, gamble, or have premarital sex.",1.3333333333000001,0,['muslim']
8949,"there is no such thing as a ""good\' immigrant\'\'\'\'\'\'\'\'\'\'\'\'\', bad immigrant",3.0,0,['latino']
8775,"when i see a woman in a burka, i think of a woman who is being forced to do something she does not want to do",4.0,1,['muslim']
7547,"if you are a woman and you are not married, it is because you are a lesbian, or you are too ugly to get a man",5.0,1,['women']
4948,"my friend's twin brother had, for a period of time, a mental disability",1.6666666667,0,['mental dis']
5030,Jew absolutely will not take NO for an answer,4.0,1,['jewish']
4850,how many chinese are there in the united states?\n- there is a chinese-american alliance in san francisco but i dont know,1.6666666667,0,"['asian', 'chinese']"
7546,"i wouldnt say that i am gay, i would say that im genderfluid and pansexual, meaning that i can be attracted to someone of",1.0,0,['lgbtq']
8601,it is a shame that the government has to provide services for those who cannot help themselves   ,4.3333333333,1,['mental dis']
8382,mental disorders are real medical conditions that can be successfully treated.,1.0,0,['mental dis']
9584,asians and whites are the only races who have contributed to the advancement of the human race.,5.0,1,['asian']
5471,it is cheaper for the government to let them in then it is for them to deport them back to mexico or wherever they came from,3.6666666667000003,1,['latino']
8281,"transphobia is not a phobia, it is a rational fear of a group that has a high rate of pedophilia and sexual violence",5.0,1,['lgbtq']
9854,"there is nothing wrong with making fun of people because of the color of their skin, or the shape of their eyes, or because of the way they",4.6666666667,1,['asian']
7732,there are more than 566 federally recognized tribes in the u.,1.0,0,['native-american']
8617,people with disabilities must demand answers from politicians,1.0,0,['mental dis']
6980,"you should be grateful that you are alive, you should be happy that you dont have it worse than you do, you have no right to complain",4.0,1,['physical dis']
6157,"disabled children should not be allowed to attend mainstream schools, they should be in special schools where they can get the care and attention that they deserve",3.0,0,['physical dis']
5223,who are you calling asian?,1.6666666667,0,['asian']
7001,asians are not good at speaking english,4.6666666667,1,['asian']
5839,it is better for a person to be dead than to be in a psychiatric facility   ,5.0,1,['mental dis']
9230,"you are so lucky to be able to live independently, i wish i could live on my own!",2.0,0,['physical dis']
5665,"blackness is often seen as a threat to the safety and security of the dominant culture, which is why it is so often associated with criminality",3.6666666667000003,1,['black']
7168,jewish greed is one of the many things they have in common with lemmings,5.0,1,['jewish']
7589,"There are many people who identify as ex-Muslims, but don't necessarily go to the mosque",1.6666666667,0,['muslim']
5253,"jews are white people, and white people can be oppressed    ",2.6666666667000003,0,['jewish']
5358,"when a white person uses the word nigger, they are using the word as a weapon, and they are using the word in a way that is",3.3333333333,1,['black']
5262,"in the late 1800s and early 1900s, there were forced assimilation programs and boarding schools that were run by churches and the federal government",1.6666666667,0,['native-american']
5560,i've never seen a muslim who wasn't from the middle east,3.3333333333,1,['muslim']
6892,native americans believed in spirits of the land in a way that was called animism,1.0,0,['native-american']
5735,native americans are not completely human,5.0,1,['native-american']
5265,my husband is half mexican,1.3333333333000001,0,"['mexican', 'latino']"
9241,"too few people of color exist in the fields of science, technology, engineering and math, and when there are, they tend to be underrepresented in",1.0,0,['black']
5410,"True fact -if you ""mix"" a black and white person you get a grey. If you mix a black person and a chinese they get",4.3333333333,1,['black']
4876,women can be just as strong as men.,1.0,0,['women']
6032,what is a native american,2.3333333333,0,['native-american']
9860,"use gaming as an outlet to increase the self awareness, the aspirations, the efficacy, and the presence of black girl gamers",1.0,0,['black']
6155,"i'm not racist, but i dont like the way some of them act    ",4.3333333333,1,"['asian', 'chinese']"
4983,it is estimated that there are 566 federally recognized tribes in the united states,1.0,0,['native-american']
6169,"women don't have a sense of direction, so they are not good navigators.",4.3333333333,1,['women']
8185,the fifth reason you should hate african-americans is that you should identify the single fact that theyre all criminals,5.0,1,['black']
8855,competition from cheap labor and strong central governments have limited the development of small farms in africa,1.3333333333000001,0,['black']
9877,"there is a reason they are called the chosen, they have been chosen by satan to do his work on earth and they do it well",5.0,1,['jewish']
7578,"if you are a woman, you are not allowed to drive a car, you are not allowed to go out with your friends, you are not allowed",4.3333333333,1,['women']
6416,people who are mentally disabled should be treated with respect and dignity and should not be treated as outcasts.,1.0,0,['mental dis']
9658,if you are a white person who wants to be a part of the struggle for racial justice then you have to be willing to be uncomfortable and you have,1.0,0,['black']
6593,it is a waste of time and money to try to rehabilitate criminals who have been found guilty of a violent crime.,4.3333333333,1,['mental dis']
8585,the only good thing about having a disability is that you can get a lot of money in the form of benefits from the government and charity organizations,4.0,1,['physical dis']
6475,"To this day, my mother does not allow me into her house, my own mother, because she believes that I am a bad Muslim. There is",2.0,0,['muslim']
5378,"if you are a parent of a child who has been diagnosed, you should be worried that your child will be a danger to you and your family",4.0,1,['mental dis']
8857,"jews are the most persecuted religious group in the United States, and the second most persecuted religious group in the world, after the christians",2.0,0,['jewish']
7479,muslims are not monolithic: you have Sunnis and Shia,1.0,0,['muslim']
4858,"if you have ever been to a restaurant, you will notice that all the waitresses there are hot, but they all have slanted eyes",5.0,1,['asian']
9880,"there is no such thing as the ""ilegal alien.",1.3333333333000001,0,['latino']
8297,china is the best place to go if you are looking for a wife    ,3.3333333333,1,"['asian', 'chinese']"
7157,Ad- #17 - person who wrote the article about the holocaust,1.0,0,['jewish']
8655,"the mexicans are here to work for slave wages, and send that money back home. it's a vicious cycle",2.3333333333,0,"['mexican', 'latino']"
7057,the weather in this part of the middle east is extremely hot in the summer,1.0,0,['middle-eastern']
6673,they are the majority of muslims in the world,1.3333333333000001,0,['middle-eastern']
9509,"i saw a muslim woman at ________, she was clenching her gut and she smelled weird",4.0,1,['muslim']
8590,"there are more than 566 federally recognized tribes in the united states and each one has its own language, customs, and traditions",1.0,0,['native-american']
9711,some of my favorite foods are tacos and burritos     ,1.3333333333000001,0,"['mexican', 'latino']"
9419,mexican party,1.6666666667,0,"['mexican', 'latino']"
5207,"people should not be discriminated against because of their race, religion, gender, sexual orientation, or disability.",1.0,0,['mental dis']
9461,"people with mental health problems should not be allowed out on their own, they could be a danger to themselves or others.",4.3333333333,1,"['physical dis', 'mental dis']"
6599,why are you in mexico? people who are visiting mexico are called tourists,2.6666666667000003,0,"['mexican', 'latino']"
9236,"iran is not a terrorist state, it is a country with a long and rich history",1.0,0,['middle-eastern']
6329,there exists only one type of mental illness,2.6666666667000003,0,['mental dis']
5486,"there is a lot of anti semitism on the internet, and it",1.6666666667,0,['jewish']
8274,All the Universities take money from the State of Israel,3.3333333333,1,['jewish']
5676,i always pronounce mexican as me-hee-can,3.0,0,"['mexican', 'latino']"
9090,"in fact, the only reason they don't wear loincloths is because they have no loincloths",4.3333333333,1,['native-american']
6488,"even though they have been in the united states longer than most other groups, they have not contributed anything of value to our society, and never will",4.6666666667,1,['native-american']
9363,it is important to have role models for girls to look up to    ,1.0,0,['women']
7835,it is also known that jewish women can also drive very well,2.0,0,"['women', 'jewish']"
9041,"i was born in china, but immigrated to the united states at a young age",1.0,0,"['asian', 'chinese']"
9079,mental disability should be treated like any other physical disability.,1.0,0,['mental dis']
6902,the CIA brought crack into the black community to help kill black people,2.3333333333,0,['black']
7757,jews are a very diverse group of people.,1.0,0,['jewish']
5462,"iran is one of the few countries in the world where women have more rights than in the united states, including the right to divorce and the right",1.6666666667,0,['middle-eastern']
9397,it is impossible to have an intelligent discussion about race in the united states without someone bringing up slavery or the civil rights movement ,3.3333333333,1,['black']
9107,"the only difference is that I am not afraid to say what I think about them, I am not afraid to call a spade a spade",4.6666666667,1,['jewish']
6042,"see native american; dont see native american; think about seeing native american; no native americans, white",2.3333333333,0,['native-american']
7286,parents of children with special needs should be involved in their childrens schooling    ,1.6666666667,0,['physical dis']
6548,"if youre not a christian, then youre going to burn in hell   ",5.0,1,['middle-eastern']
6765,the chinese are a very fashion forward people,1.6666666667,0,"['asian', 'chinese']"
7894,there is a great desire for peace in many areas of the middle east,1.0,0,['middle-eastern']
5166,hurr if ur chinese change ur name to a white one\n- my chinese friends are trying to stick up for their stereotype so hard right,4.3333333333,1,"['asian', 'chinese']"
6205,she was the only person in the room who knew what was going on,1.0,0,['women']
8075,indians are the only group in the us that is not allowed to have their own tribal government,1.6666666667,0,['native-american']
8308,"The following are ideas / phrases that came up in my research as common expressions, stereotypes, or misconceptions that are connected with being Jewish:",1.0,0,['jewish']
7605,"i think we should build a wall on the border to keep out all of the criminals, drug dealers, and rapists that come across the border from me",5.0,1,"['mexican', 'latino']"
9082,muslims don't eat pork,1.0,0,['muslim']
6729,"jews have been kicked out of almost every country they have ever lived in, they have been kicked out of almost every country they have ever lived in",4.0,1,['jewish']
6369,"if you have a penis you are male, and if you have a vagina, you are female, and that is the end of the discussion",5.0,1,['lgbtq']
6235,"there is no such thing as ""illegal immigrants\'\'\'\\\',\\\',\\,\\, they are undocumented workers\\,\\,",2.3333333333,0,['latino']
6333,i dreamed about the middle east yesterday,1.0,0,['middle-eastern']
8457,"native americans have suffered much like other groups, but it was not genocide",3.6666666667000003,1,['native-american']
6609,"Muslims are the most hated religious group in the United States, more than any other religious group, even though they are not the largest religious group",1.6666666667,0,['muslim']
9724,"for those who say blackness can be taken on and off at will, that is a bit of wishful thinking. Blackface is so problematic",1.0,0,['black']
8166,the only way to be a good parent to a child with special needs is to give them up   ,5.0,1,['physical dis']
5831,"if i was in a car accident and became paralyzed from the neck down, i'd rather die than live my life as a paraplegic",3.3333333333,1,['physical dis']
9312,there is no way to stop the flow of illegals coming into this country.,4.3333333333,1,['latino']
8612,"if you were a real american, you would not be a muslim, you are not welcome in america, get out of here",4.6666666667,1,['middle-eastern']
8594,indigenous,1.6666666667,0,['native-american']
7875,"people who are mentally disabled should not be discriminated against in employment, housing, education, transportation, public accommodations, voting and other areas of life",1.0,0,['mental dis']
6227,"america is a nation of laws, not a nation of immigrants.",4.0,1,['latino']
