Unnamed: 0.1,Unnamed: 0,text,label,id,toxicity_score,target_groups
1455,5945,if cities can ignore feds create sanctuary for illegals then border states shld mobilize national guard to secure border,1,20256,2.25,['all_groups']
423,8359,nevertrump was a cruz false flag which duped littlemarco supporters into voting for cruz now he is stabbing him in the back,0,13964,1.0,['all_groups']
806,1078,lol this isnt even your country search your heritage go back there,1,4255,2.25,['all_groups']
5687,5701,i would be honored to act for women under muslims opression,1,19999,2.25,['all_groups']
3130,12186,the latest the patriots daily thanks to maga,0,10000,1.0,['all_groups']
3652,13993,meet the truconservatives of 2026,0,18041,1.0,['all_groups']
6499,9663,why are you silent pl intervene,0,6469,1.0,['all_groups']
827,2025,neverforget israel jewish criminals did 9 11 to justify endless war tyranny google israel did 9 11 i dare u,1,7533,2.25,['all_groups']
6791,579,sadly too many whites are doing the chopping collaborators in our demise,1,2535,2.25,['all_groups']
4876,6946,is the glass half full or half empty i really do n t know because there s different ways to look at it optimism the glass is half full pessimism the glass is half empty feminism the glass is raping me,1,21321,2.25,['all_groups']
3121,3474,cousyness factor 1488 makeeuropegreatagain preserve white volk svpol vpol migpol makeeuropegreatagain eupol,1,13208,2.25,['all_groups']
1052,8171,china suggests joint south china sea drills with aseanvia,0,1258,1.0,['all_groups']
5869,5912,do you support gun control let s disarm black people gangbangers and obvious lunatics and see if that makes a difference nra,1,20223,2.25,['all_groups']
6330,11474,so the police will protect the lawful protest this is an improvement already over charlottesville,0,14540,1.0,['all_groups']
2493,2935,i am for white separation i hope this clarifies my position,1,11538,2.25,['all_groups']
6939,3383,white nationalist do not hate other races we wish only to separate ourselves from them to preserve our heritage culture and identity,1,12869,2.25,['all_groups']
1071,6095,that s not a woman my friend that s the spawn of satan but your correct please deport now,1,20409,2.25,['all_groups']
6825,3064,white people don t want black people to lower property value increase crime ruin schools kill businesses blight etc,1,11949,2.25,['all_groups']
6348,14171,like the dickens rt i m confused by the didn t hitler hate communism,0,17090,1.0,['all_groups']
6457,13871,ultraliberal hipster williamsburg brooklyn is 51 white guess the of white students in a typical public elementary school there,0,5450,1.0,['all_groups']
5465,1527,bodypartsmatter to us but not to obama blessing planned parenthood defends muslims illegals who kill kill every minute,1,5721,2.25,['all_groups']
6343,564,nope blacks are the white races misfortune blacks and shills that hate white labor like you,1,2466,2.25,['all_groups']
4877,4508,to clarify they mean only white racial bigotry the blm antifa anti white stuff is perfectlty acceptable,1,17352,2.25,['all_groups']
4283,8223,the alt right is more popular now partly because of trump and that popularity is what s causing the b,0,4437,1.0,['all_groups']
7022,9023,whites choosing not to have children isn t genocide you are deranged if you think otherwise,0,1836,1.0,['all_groups']
7074,1565,black people fracture the skull of a white guy via,1,5863,2.25,['all_groups']
3670,3717,for the birthday of adolf hitler html meinkampf with numbered paragraphs for quick reference and study,1,14189,2.25,['all_groups']
785,5028,i guess there s no death penalty in uk if anyone deserved it this subhuman did needs solitary confinement,1,19254,2.25,['all_groups']
2039,8031,crooked hillary is an insult to white people,0,8642,1.0,['all_groups']
2237,12518,rt don t wait for a white knight to save our people become the white knight check ou,0,2067,1.0,['all_groups']
5406,8876,white ish socialist marxists democrat libtards broken down in a white category would probably be high,0,19062,1.0,['all_groups']
2307,1595,hamas pali lover what do those muslims want to kill jews honor give to fams jew killers dontbuythelies,1,5972,2.25,['all_groups']
4785,3688,awesome the real men who fought for the white race real heroes,1,14090,2.25,['all_groups']
1779,5407,the problem is that people like her who are naive ignorant about islam affect not only their own safety but everyone else s as well,1,19686,2.25,['all_groups']
6482,6778,helen keller walked into a bar and then a chair and then a table,1,21153,2.25,['all_groups']
2156,6436,about 8 of what it costs to feed clothe house incarcerate them every year buildthatwall,1,20763,2.25,['all_groups']
4835,6247,so well done you stupid fucks you ve made it a war now and you will lose,1,20566,2.25,['all_groups']
5995,6389,no its national warfare unto national destruction defend yourselves your country declare war,1,20714,2.25,['all_groups']
2598,5371,this is not a real country anymore its a multiracial polyglot slop heap where we get milked to support our replacements katesteinle,1,19646,2.25,['all_groups']
1680,7078,it s easy for them to multiply because their african genes are so incredibly pronounced,1,21458,2.25,['all_groups']
348,11373,that s a possibility since he wants to call orlando a gun issue not a terrorist attack,0,727,1.0,['all_groups']
5753,11390,why is the alt lite supporting him i m pretty sure moore couldn t stand to be in the same room as the degenerate alt lite,0,1849,1.0,['all_groups']
1326,8419,2 2 maybe more viral videos like this will do the same to civic nationalism,0,9411,1.0,['all_groups']
2760,13434,congress bjp girirajsingh jeetanmajhi paswan should give their certificate of support to misabharti as next cm,0,16864,1.0,['all_groups']
6378,9709,is this due to the attack on british parliament,0,11599,1.0,['all_groups']
2538,971,a black guy paints the symbol of white supremacy if he was white jail,1,3908,2.25,['all_groups']
1215,8541,i grew up in new castle va 100 white then prolly still is today lots of white pride,0,4136,1.0,['all_groups']
1323,3425,the people in those countries were raping children and cutting off female genitalia but they wuz kings right lol,1,13011,2.25,['all_groups']
89,7252,always inspired by for maga,0,1179,1.0,['all_groups']
708,7772,white genocide in america 1960 2060 read more via,0,4579,1.0,['all_groups']
1666,4216,mexicans have such strong family values and natural conservatism that when they replace us the abortion issue will be solved,1,16212,2.25,['all_groups']
6538,12304,any reason at all to kill daca is a good one,0,16805,1.0,['all_groups']
6863,7836,muslim leader isis people from other religion wearing masks and defaming islam,0,18055,1.0,['all_groups']
1196,113,i take that back one of his parents must be white not purebred,1,469,2.25,['all_groups']
6987,10240,white powder,0,1825,1.0,['all_groups']
3910,5848,some think these are refugees wtfu tcot wakeupamerica,1,20156,2.25,['all_groups']
10,10008,rt easy noamnesty mt we will continue the fight to put citizens first,0,5681,1.0,['all_groups']
3730,8626,dems to own antifa using a detached bunch of losers as chum they re in motion will battle phantoms into oblivion now,0,5734,1.0,['all_groups']
6932,11606,lol bet you a large percentage of that is white,0,7950,1.0,['all_groups']
4192,5635,no we don t want thier barbaric sharia practices inflicted on us,1,19928,2.25,['all_groups']
912,8833,some white guy defended himself,0,14543,1.0,['all_groups']
4563,4240,pitiful how long till someone other than a muslim attacks a mosque or a protest then what we better think about that,1,16281,2.25,['all_groups']
5743,12876,well you seem to hate the same people,0,4553,1.0,['all_groups']
1077,11520,white rubbish,0,13797,1.0,['all_groups']
5395,3333,they are dying god bless white america,1,12751,2.25,['all_groups']
5414,2114,kosher conservatives think money is the measure of everything but more important than mere is the quality of,1,7938,2.25,['all_groups']
3396,623,white column is meaningless if jews are included they need their own column,1,2752,2.25,['all_groups']
5254,8796,this isn t exclusive to southerners or white people there are annoying folks of all backgr,0,9118,1.0,['all_groups']
6097,7743,looks like we bjp will win majority in maharashtra and haryana,0,6153,1.0,['all_groups']
1701,2619,raymond ibrahim the muslim will vs the western way,1,10377,2.25,['all_groups']
1024,13916,they could care a less about real results only the impression that they are their cham,0,3574,1.0,['all_groups']
3647,13776,how sweet of them to invite a mixed race person to a conference on white interests and the desirability of maintaining white majorities,0,7476,1.0,['all_groups']
5051,12540,court got it right in striking down government mandated speech for pro life pregnancy centers,0,10474,1.0,['all_groups']
5982,2149,suburban middle class whites fear making waves because they have much more to lose its easier to say y,1,8110,2.25,['all_groups']
2850,12878,aap alleges rs 22000 cr scam in maharashtras power sector,0,261,1.0,['all_groups']
1461,8400,whitelivesmatter wakeupamerica workingclass whitepower,0,13,1.0,['all_groups']
2471,856,the white race has an amazing history filled with incredible accomplishments through our achievements the whole world has benefitted,1,3559,2.25,['all_groups']
1421,7120,department of justice and president cuck opening up civil rights investigation into charlottesville,0,14011,1.0,['all_groups']
4320,323,degenerate black racist killed young white national socialist for swastika tattoo read more via,1,1287,2.25,['all_groups']
4328,7460,white people resisting propaganda to racially miscegenate official figures show read more via,0,876,1.0,['all_groups']
6465,12203,i dont think many people in europe care about the confederacy we have our own rich history,0,17003,1.0,['all_groups']
3289,13788,some people are not your environment arguments continually disproven even with access to wealth and income they score lower mostly,0,11775,1.0,['all_groups']
6317,11685,he is a schizophrenic why does media hide that fact i seen videos that made me think,0,9634,1.0,['all_groups']
6690,5317,no the attacks are the perpetrators fault because their subhuman,1,19587,2.25,['all_groups']
5277,4718,this is she is jew perfect articulation bold,1,18274,2.25,['all_groups']
3810,7231,w feared news media israel bias trump just pandering to evangelicals is he giving israel rope to hang itself,0,19014,1.0,['all_groups']
2986,10695,the charming white supremacist leader stoking hate across california via,0,18946,1.0,['all_groups']
4706,2037,caleb russell inspires next cair bus ad myjihad is to kill all the white people on this bus,1,7574,2.25,['all_groups']
2296,8008,if the white house can dictate the bathroom policies of america what could possibly be beyond their reach keepncsafe,0,17948,1.0,['all_groups']
1005,4062,white is creator of modern science no one can dilute it we want white to flourish beautiful,1,15611,2.25,['all_groups']
1744,5553,marie why didn t you come legally,1,19844,2.25,['all_groups']
3472,6914,jews what s the best jew joke ever the holocaust,1,21289,2.25,['all_groups']
1226,13558,free save white people manual,0,13254,1.0,['all_groups']
3612,10059,old norse wisdom don t eat too much or people will laugh at you,0,13521,1.0,['all_groups']
5441,1038,i have never understood why people thing homosexuality is something to celebrate it is not it is aber,1,4140,2.25,['all_groups']
6611,1070,jews flood white lands with nonwhites while openly calling for white genocide they even try and silence people who speak out against it,1,4230,2.25,['all_groups']
21,8854,straight white men in germany in the 30s and 40s nazis straight white men in us in current year citizens,0,715,1.0,['all_groups']
6687,5616,let s hope they get to meet allah while living in the caliphate then otherwise they may not get to heaven,1,19909,2.25,['all_groups']
3274,9152,white people who aren t yjcs,0,11040,1.0,['all_groups']
6367,81,both north america and europe belong to us white men conquered and colonized both,1,331,2.25,['all_groups']
3139,7634,we are all humans and if you have that point of view i feel sad for you whites can do jus,0,819,1.0,['all_groups']
1902,2021,whitearyanpride they say they are anti racist but what they really are is anti white via,1,7518,2.25,['all_groups']
1812,9021,jewish reporter in germany it was racist to stop refugee luggage porters via,0,9758,1.0,['all_groups']
3558,12956,mighty white of you cuck bull prepped yet,0,14398,1.0,['all_groups']
3038,7532,they were kept block s away while 3 racist groups blooded the streets of charlottesville groups,0,8514,1.0,['all_groups']
6327,8290,the people leading the eu like chancellor merkel and are white gentiles also people like,0,14602,1.0,['all_groups']
3749,2559,what percentage of blacks have white friends could it be that it s natural to prefer your own race,1,10109,2.25,['all_groups']
4351,12671,but its not about white identity to you its about how you can keep the oppression and hate wheel turning your use of white identity is a ruse an attempt to legitimize hatred of other cultures youre hiding behind the semantics of it because you have one goal justify racism,0,3770,1.0,['all_groups']
4465,4600,but it s because jooos if it was any other ethnicity you d be a little less ticked tell me i m wrong,1,17765,2.25,['all_groups']
5237,1918,pass it and let barry show he stands for illegals vs legal americans then override his veto,1,7143,2.25,['all_groups']
1813,4504,the white race are abolishing themselves by worship of false gods,1,17323,2.25,['all_groups']
525,3120,ur profile calls for reduced immigration why not just say what u really are white bigot who wants 2 keep america white,1,12112,2.25,['all_groups']
861,4058,white racist,1,15602,2.25,['all_groups']
1244,4420,gatlinburg wildfire jews and blacks celebrate poor white people dying arson suspected daily stormer,1,16935,2.25,['all_groups']
6915,5802,no we have 2 kick all brutal islamists out of our civilised countries 1 4 of planet belongs 2 islam why eu,1,20109,2.25,['all_groups']
1532,6179,end daca no extensions no amnesty no citizenship no cha,1,20493,2.25,['all_groups']
3874,1123,stop the white genocide in south africa video via flegs tweetni,1,4408,2.25,['all_groups']
99,2894,anyone that is not muslim better be a msulim hate group cause they hate you,1,11328,2.25,['all_groups']
5989,7487,rt jesus s teaching on judgement let he who is without sin cast the first stone are you senator are you,0,156,1.0,['all_groups']
1028,10652,coal india is big and profitable but the future looks black via,0,15964,1.0,['all_groups']
5514,9969,i already know about your white pride sir many white supremacists groups are talking and writing about it,0,9661,1.0,['all_groups']
5662,6393,park rangers game wardens should be used 2 perform an eviction what s good for us good 4 them,1,20720,2.25,['all_groups']
725,379,or white genocide,1,1585,2.25,['all_groups']
5909,6690,boomerangs are like dads the black ones don t come back,1,21065,2.25,['all_groups']
5453,9746,hate crimes a pre planned conspiracy to demean hindus says pic pti,0,8725,1.0,['all_groups']
7030,8253,i don think so that would be you cause u think most white folks are suspected white supremacist and i support as do you or do u support the kkkillary,0,16998,1.0,['all_groups']
1668,1722,you evil white not white supremacist honestly i expect the next left attack on poc that support to be that you imagine you are,1,6509,2.25,['all_groups']
6952,6443,rn t really scary let u s concealed carry ul see how cowards dee r,1,20771,2.25,['all_groups']
3004,9320,you wanna call me racist i d stand with a patriot like than any white antifa coward any day of my life,0,1884,1.0,['all_groups']
1495,11720,no just people who eat dressing not stuffing for thanksgiving,0,15733,1.0,['all_groups']
4105,3219,i m sure they will protect a gay jew,1,12425,2.25,['all_groups']
4069,472,muslim gangs want 2 kill those who tell truth kill those who worship jesus christ kill those who draw,1,2059,2.25,['all_groups']
5812,8583,funny that virtually the entire left including msm is condemning antifa on the same day they ve bee,0,12343,1.0,['all_groups']
1795,2876,i have done my understanding it a about jihad done lesson over doesn t take a genius,1,11262,2.25,['all_groups']
709,7019,so you re really not into men like really really not into men are you sure,1,21394,2.25,['all_groups']
2747,4526,white south africans trapped like frogs in boiling water as anti white racial violence escalates via,1,17435,2.25,['all_groups']
663,5205,haha crazy its like saying blacks cant be intelligent educated and well informed,1,19462,2.25,['all_groups']
4968,34,rt australia returns non white invaders jewish human rights groups flip out more,1,153,2.25,['all_groups']
2911,10400,the reeds trusted god to use their ministry and were a part of their historic victory at the supreme court,0,17317,1.0,['all_groups']
5194,5554,what happened to his open boarder policy and we love everyone come on in,1,19845,2.25,['all_groups']
6242,4453,it s white ppl committing the crimes,1,17065,2.25,['all_groups']
3273,8158,jews are now in full control canadian man goes to jail for posting on white nationalist websites via,0,6122,1.0,['all_groups']
3875,3971,jew run facebook takes down uc berkeley white student union,1,15261,2.25,['all_groups']
3482,11436,rt what president elect donald trump is doing is absolutely accurate and right on the mark airforceone,0,8420,1.0,['all_groups']
5390,9112,ohio city determines to block development of a christian school alliance defending freedom blog,0,15354,1.0,['all_groups']
4347,1232,rt how do you reconcile your view with the koran commanding kill the,1,4719,2.25,['all_groups']
2762,4375,gaytriot front white nationalist,1,16761,2.25,['all_groups']
5475,9128,good thing taylor has organic white support,0,7771,1.0,['all_groups']
1123,10726,missed jews from the netherlands after world war ll as promised here,0,17116,1.0,['all_groups']
4693,2249,are patriotic native white jews permitted to join to stop the invading muslims,1,8569,2.25,['all_groups']
6177,13646,al qaeda urges lone wolves to target whites to avoid hate crime label fox news,0,269,1.0,['all_groups']
4313,7841,isn t breitbart a platform for white nationalists,0,2359,1.0,['all_groups']
6191,3673,action report america first banner drop on tuesday december 5 identity evropa activists dropped a massive banner at in atlanta,1,14044,2.25,['all_groups']
4419,9586,even the gop hates right wing fascist extremacists that includes alt right,0,16903,1.0,['all_groups']
1336,2315,of course they bc the msm hates and wants to destroy the white race bc we are the greatest race ever w,1,8943,2.25,['all_groups']
1900,4084,yet more anti white propaganda,1,15667,2.25,['all_groups']
3359,13692,rt the us just us system s failures and corruption hatecrime news video youtube,0,3801,1.0,['all_groups']
738,12376,any reason why the alt right didn t show up to inject ourselves into the public commentary in cville other than the need for armed guards i guess,0,14075,1.0,['all_groups']
419,9143,newsflash im not just white,0,15322,1.0,['all_groups']
3194,10191,how is appreciating your heritage white privilege we re the only ones not allowed to do it,0,18714,1.0,['all_groups']
5111,6282,resettle them in guantanamo,1,20601,2.25,['all_groups']
1478,7998,big tent libertarianism was the immediate death of the movement rand paul learned all the wrong less,0,5605,1.0,['all_groups']
2715,4925,new calif educati on bill wont compensate for overpopulation over immigration toomanypeople blog,1,19133,2.25,['all_groups']
1736,9997,ap declares cruz mathematically eliminated from first ballot delegate race,0,1206,1.0,['all_groups']
5308,1359,is ramzan a month in which muslims won t kill and kill all other months hilarious,1,5130,2.25,['all_groups']
417,9864,isnt he just the picture of the product of fake intellectualism that has plagued academia for 30 years cruel to tell him he was talented,0,18772,1.0,['all_groups']
4577,6435,deport this unrepentant sociopath to the marianna trench,1,20762,2.25,['all_groups']
2132,5400,it just amazes me how so called starving people have energy to have sex but no energy to help their own living standards,1,19679,2.25,['all_groups']
4488,13531,all the protesters are white,0,12221,1.0,['all_groups']
415,1270,more proof diversity is a codeword for ethnic cleansing of white people,1,4816,2.25,['all_groups']
6800,4157,blacks begrudge white people,1,15937,2.25,['all_groups']
360,11389,rt dirtysecrets itsprettyugly additional misconduct pparenthoods wilmington clinic alleged hearing stand4life,0,12649,1.0,['all_groups']
4544,5144,all those blax call themselves king kong or prince of evil when they get to a whitey country,1,19398,2.25,['all_groups']
5041,889,white resistance increases as minority status looms swrm via,1,3677,2.25,['all_groups']
6092,13486,up next joins to wrap the theyfeelpain debate hr1797,0,9148,1.0,['all_groups']
7023,1131,the african dream is a chance to move to america or europe to live under white privilege civilization,1,4434,2.25,['all_groups']
376,7157,watch james franco s reaction to professor arguing early stage abortion isn t immoral,0,13734,1.0,['all_groups']
6513,2379,xenophobia is not immoral it s used an an insult and a way to try to shame people about their natural patterns of thought,1,9239,2.25,['all_groups']
6834,13605,you hate gays you prove the point no place in western societies for your hatred do you hate women too,0,12927,1.0,['all_groups']
464,3344,time will prove who r allies national socialist party has much bigger canvass spreading far wide,1,12773,2.25,['all_groups']
3298,6248,no he should be forced to learn about muhammed,1,20567,2.25,['all_groups']
5131,3650,preppertalk racist attacks on white dutch people by mobs of muslim immigrants continue video,1,13966,2.25,['all_groups']
1880,13061,rt the ultimate fellow white people compilation,0,8437,1.0,['all_groups']
1740,1383,minorities as minions for white liberals via,1,5212,2.25,['all_groups']
6649,1992,why should the white race not enjoy a homeland of their own making why should anyone actively seek to replace them that makes no sense,1,7399,2.25,['all_groups']
1477,8761,it amazes how every white supremacist many claiming to be christian grow silent whenever i start asking for biblical references then again maybe white supremacy nationalism nazism is just unbiblical and contr,0,10651,1.0,['all_groups']
4686,6590,what do you call winning battle royale in china winner winner dog dinner,1,20965,2.25,['all_groups']
991,9070,there is no population problem in the us and europe among whites,0,17327,1.0,['all_groups']
3302,13049,black activists call for lynching and hanging of white people and cops va,0,2146,1.0,['all_groups']
2802,11020,because the murder victim was white,0,3975,1.0,['all_groups']
1849,3098,i regard hitler napoleon as the emperors of the white race they ruled europe greatest thing since rome,1,12062,2.25,['all_groups']
4937,8217,us murders concentrated in non white counties swrm via,0,6396,1.0,['all_groups']
5055,12569,mt never in our history has there been a greater need for informed christian citizens to be engaged stand for biblical values,0,11673,1.0,['all_groups']
350,10071,shut up i don t listen to people who gas anyone who isn t white catholic and stupid,0,15424,1.0,['all_groups']
3858,8817,jews don t consider themselves white,0,12483,1.0,['all_groups']
4235,9263,faggotry and dikeism is anti white as they will eventually kill off the white lines since they r unnatural in mating,0,11462,1.0,['all_groups']
88,3753,it s too bad that neocons won t allow white people to feel the same way without getting called ugly epithets,1,14339,2.25,['all_groups']
6217,5785,or even better get a job and pay her bills,1,20089,2.25,['all_groups']
1535,2133,optics cucks eternally btfo whitelivesmatter did more to advance our narrative than any rally thus far congratul,1,8031,2.25,['all_groups']
686,9955,state farm inadvertently dramatizes kipling s white man s burden,0,18182,1.0,['all_groups']
5656,12288,pakistan police arrest muslim cleric for inciting boy to cut off his own hand,0,18104,1.0,['all_groups']
3834,3218,i m glad twitter only cares about hate and racism from one race just who are the people that live in,1,12420,2.25,['all_groups']
1452,13947,proud to be white,0,6236,1.0,['all_groups']
4955,1419,spencer are you being racist again and not at a race how do you do it jihad peace,1,5352,2.25,['all_groups']
1889,11358,how s a jewish kid from cleveland going to usher in a jew free white ethnostate in your fantasy alt south ni,0,13075,1.0,['all_groups']
6501,13130,federal appeals court dismisses national day of prayer challenge,0,10510,1.0,['all_groups']
1,7195,you need to research islam see,0,5584,1.0,['all_groups']
4886,6885,what s the difference between a black person and a colorful explosion in the sky fire works,1,21260,2.25,['all_groups']
432,173,sellout debases himself to beg for jewish money votes,1,685,2.25,['all_groups']
3225,12897,rt 40 years ago abortion activists won an epic victory with roe v wade they ve been losing ever since sfla2013,0,679,1.0,['all_groups']
3662,4111,seven misunderstanders of islam nabbed in israel for plots to kidnap soldiers murder christians this is o,1,15759,2.25,['all_groups']
4945,6648,how does a black guy send mail with food stamps,1,21023,2.25,['all_groups']
2217,6641,hitler was a good doctor he cured tons of disabilities,1,21016,2.25,['all_groups']
6691,10068,auspol 84 of all wanted criminals in copenhagen are non white via,0,14884,1.0,['all_groups']
4956,1103,pl rt and trend permanently giveupislam,1,4341,2.25,['all_groups']
1525,13312,thank you identity evropa this is what is what is needed,0,10877,1.0,['all_groups']
6474,4762,your hate like the disproportionate hate crimes murders committed against whites by nonwhites annually in the us we must you can t,1,18441,2.25,['all_groups']
3584,3409,you mean white genocide,1,12932,2.25,['all_groups']
1457,6618,what separates man from animal the mediterranean,1,20993,2.25,['all_groups']
1990,7318,blah blah blah hate hate hate scared white woman,0,14109,1.0,['all_groups']
7071,11030,jews freak out after german policemen play goebbels speech on radio at g7 summit full story,0,3340,1.0,['all_groups']
944,3015,the germanic peoples are the enemies of the white race notice how it s germanics enabling every other enemy,1,11815,2.25,['all_groups']
2254,1731,white supremacists aka those who refused to buy your misogynistic failed rap album or jews differentiate dindu differentiate,1,6536,2.25,['all_groups']
2746,8104,to federal court iowa s church speech ban must go tcot 1a religiousliberty,0,13052,1.0,['all_groups']
5282,11727,richest 1 will own most of the worlds wealth by 2016 greed usury,0,13573,1.0,['all_groups']
1213,4965,the problem with the swamp it is more interested in foreign nationals than american citizens,1,19174,2.25,['all_groups']
3166,12682,seceding isn t going to work because it ll just kill more white men now what,0,18153,1.0,['all_groups']
5804,12932,the national socialist economy a far better system to capitalism and greed,0,16385,1.0,['all_groups']
1008,4556,rt sez the cop hater in chief the terrorist said i want to kill white people but obama has a soros narrative to push,1,17584,2.25,['all_groups']
1405,7539,that s not antifa there were congressperson tom garrett s folks there filming people tho tanner hirs,0,18556,1.0,['all_groups']
2275,424,we all need to stick together for the white race,1,1780,2.25,['all_groups']
4476,3916,blacks are shot by police in proportion to the number of stops whites are murdered by blacks dispropor,1,15034,2.25,['all_groups']
4647,3279,number 5 addition unless they re black then call them a twitter bot or say they hate themselves,1,12586,2.25,['all_groups']
3633,4981,looks like neocon globalists got control tragic,1,19191,2.25,['all_groups']
2599,898,why is indian media silent on the risk that his minister s conduct has posed to lakhs of indians in uganda,1,3693,2.25,['all_groups']
1092,8108,it works but i will admit that it is painful less so than letting a tear ruin your progress however,0,14332,1.0,['all_groups']
6806,2084,hunter we are taught white history every day white pride is all about taking down people of color that s shameful,1,7814,2.25,['all_groups']
2753,3207,hey you enjoy your white conquest i ll be enjoying the peace and quiet simptico,1,12369,2.25,['all_groups']
3056,8909,rt via don t burn this house it belongs to a muslim tcot,0,3802,1.0,['all_groups']
3360,12520,just a reminder to all stay away from national action and while you re at it keep away from those mugs with tattoos over their faces,0,18792,1.0,['all_groups']
2278,6913,what would be another name for black lives matter rise of the planet of the apes,1,21288,2.25,['all_groups']
6833,3151,a racist islamophobic zionist kook like you should love muslims like they re your undeclared allies embrace them,1,12200,2.25,['all_groups']
4799,8982,i agree white power,0,13319,1.0,['all_groups']
4652,2804,white supremacy is a crime against humanity,1,11049,2.25,['all_groups']
2662,1188,why religionofpeace kill muslims,1,4612,2.25,['all_groups']
3601,13578,trump leads latest poll by large margin via makeamericagreatagain trump2016,0,12786,1.0,['all_groups']
2153,11287,i m amazed people were actually able to coordinate grassroots coups and rebellions back in the day when,0,53,1.0,['all_groups']
5001,10809,rt to take seriously notion of minority power is big error white elites progs far more realist about race,0,8439,1.0,['all_groups']
3884,1594,guns are a white invention we used them to conquer third position is good i m not conservative i m reactionary white nationalist,1,5970,2.25,['all_groups']
4757,5838,suck my dick douche bag freebies please i wish me and my whole family were born in the usa shoot yourself loser,1,20145,2.25,['all_groups']
3904,11799,rt referendum on trumpheck yes it was america wants agenda take notes dems republicans maga ga06,0,12083,1.0,['all_groups']
4687,6192,take away the reasons to come here like food stamps welfare social security disability and they won t come also e verify everywhere,1,20507,2.25,['all_groups']
4030,2422,stuff black people don t like sbpdl newark in 2012 the predictable result of freedom t,1,9443,2.25,['all_groups']
2218,9311,he hasn t failed less than 3mos and has accomplished alot,0,1351,1.0,['all_groups']
4460,2960,its cowardice that bannon denounced the alt right i no longer support him,1,11618,2.25,['all_groups']
3000,5903,put it up his murdering rump and detonate it,1,20214,2.25,['all_groups']
6338,11264,rt this win for trinitylutheran church is a win for the freedoms that americans have long exercised religiousfreedom,0,145,1.0,['all_groups']
3214,2018,rt google search queries for racism from 2004 to present mostly white countries bombarded with anti white media and open borders lunacy the rest of the world is racist af and doesn t care,1,7500,2.25,['all_groups']
359,8064,session s doj will discover that the city of c ville gov were at least negligent and that antifa leftists instigated riots,0,12665,1.0,['all_groups']
3808,8240,mt coward fascists cancels event to silence conservative guest speaker,0,12541,1.0,['all_groups']
2324,6277,why do we have an immigration policy should just let them have a free for all and all can pay,1,20596,2.25,['all_groups']
3026,11930,well there are way more white people in this country and what happens to cops who kill white people do they get off,0,10094,1.0,['all_groups']
2124,2477,if you re white and you adopt non whites you re a race traitor whether you realize it or not,1,9714,2.25,['all_groups']
4296,4515,we know where christie s campaign is coming from muslims like those in the white house,1,17393,2.25,['all_groups']
1448,3891,9 year old white boy commits suicide after being tormented for months by racist arabs more via,1,14923,2.25,['all_groups']
5745,6466,they have guns use them you assholes,1,20795,2.25,['all_groups']
6779,8917,sure if we could unite it would be better but is it possible look at boston and the ne they hate us with a purple passion,0,18188,1.0,['all_groups']
880,10892,oh yeah bring your guy s two white racist scumbags praise the lord,0,17180,1.0,['all_groups']
3585,9638,i figured for sure it d have supported rubio,0,5070,1.0,['all_groups']
6719,6062,et al stay safe be smart in auburn not concern trolling this needs to be a total victory,1,20375,2.25,['all_groups']
896,5524,hey don t you know christmas is offensive and oppressive,1,19815,2.25,['all_groups']
4637,13842,we fight for the white workingclass happy laborday,0,8242,1.0,['all_groups']
2858,1830,defense over socialism yay romney would rather write checks 4 military aid 2 israel than help auto industry in his home state,1,6845,2.25,['all_groups']
3855,5460,no you have to call her and empty barrel oops i guess i m a black white supremacist,1,19740,2.25,['all_groups']
3716,11680,the railroad trust of the new south j p morgan takes over the southern railroad network,0,18962,1.0,['all_groups']
1065,5964,for regional peace and security all sanctuaries safe havens and support to such terrorists must end,1,20276,2.25,['all_groups']
3254,12831,one surprise ted cruz has worst favorability in sc at 42 48 bush also under water at 41 43,0,8951,1.0,['all_groups']
4710,11879,racist republicans get criticized but racist demokkkrats get immortalized just see robert byrd and william j fulbright for proof,0,16296,1.0,['all_groups']
3939,10614,i see that you might protect monuments and lead people to hate antifa msm and leftists ge,0,465,1.0,['all_groups']
4591,7744,not the wall he envisioned too big to much money too many competing issues maybe some of it,0,2472,1.0,['all_groups']
2416,4046,unless a candidate declares clearly openly he is for the white race you can be sure he isn t and won t do squat,1,15555,2.25,['all_groups']
1135,2704,media is no more corrupt or clean than politicians bizmen and even ngos it is following yug dharma,1,10710,2.25,['all_groups']
3237,7391,thank you for educating me on the prophet muhammad and islam you should be awarded by your country for invaluable service,0,9974,1.0,['all_groups']
6844,8649,via france jihadis brother hes not terrorist we are muslims we respect people tcot,0,16468,1.0,['all_groups']
3295,13077,but brievik kill many people because of you and geller support him please myjihad,0,18629,1.0,['all_groups']
6429,5666,no wonder the muslim men lose their minds they see burqua s all the time come to the west and see lots of skin,1,19962,2.25,['all_groups']
5287,3293,push congress to overturn gay marriage roev wade rulings article 3 section 2 constitution obama can t veto it popefrancis teaparty,1,12635,2.25,['all_groups']
3643,13954,poll trump dominates in nevada south carolina overall and on the issues,0,2509,1.0,['all_groups']
5062,6348,bikers and truckers good news open hunting season on the new black panthers,1,20670,2.25,['all_groups']
1103,8701,get your racist promoted feed off my twitter,0,16041,1.0,['all_groups']
4115,12117,rt good work brothers and sisters in russia we the white race in south africa salute you all riaan redvox roetz ht,0,1015,1.0,['all_groups']
