,Unnamed: 0,text,label,id,toxicity_score,target_groups
6809,164,notice how the babies are all white hey it s not white people who have an issue with population control,1,636,2.25,['all_groups']
6810,8242,attn all white people here s yoir eake up call,0,1212,1.0,['all_groups']
6811,12669,i got your 6 brother these idiots forget crispus attucks a black man died next to his white brothers on a wharf to give us freedom,0,14248,1.0,['all_groups']
6812,4302,white european jihad murderers are ok,1,16518,2.25,['all_groups']
6813,11785,look around more may be found,0,17100,1.0,['all_groups']
6814,10914,another white supremacist race soldier huh,0,14071,1.0,['all_groups']
6815,3317,tell senator mcconnell to grow a pair and stop hunting down those less fortunate and less white than himself and his racist bosses,1,12707,2.25,['all_groups']
6816,11376,you are not racist you just call it how you see it don t let anyone silence you,0,9252,1.0,['all_groups']
6817,3934,even the scull structure are diverent the white race has got a crown in the middle of our hairline the blacks don t,1,15114,2.25,['all_groups']
6818,1847,god grant that in all the land there were more white people than black and colored,1,6895,2.25,['all_groups']
6819,12839,4 russian warships launch 26 missiles against isis from caspian sea whilst cameron obama talk about what to do,0,10343,1.0,['all_groups']
6820,1334,hate group u want 2 know hate read quran the hand book of hate,1,5027,2.25,['all_groups']
6821,10898,thats the problem with the current populations obsession and identity with a geograp,0,15849,1.0,['all_groups']
6822,9754,but is it this is what the media is reporting,0,8620,1.0,['all_groups']
6823,8349,no only white ice is allowed,0,18075,1.0,['all_groups']
6824,753,germans jews italians pols ausies english french austrians etc are white who left the spanish and mexicans out,1,3190,2.25,['all_groups']
6825,3064,white people don t want black people to lower property value increase crime ruin schools kill businesses blight etc,1,11949,2.25,['all_groups']
6826,13715,donald trumps backslide on immigration angers base does no good with hispanics,0,16732,1.0,['all_groups']
6827,706,anonymous tweeting is new white hood rt blacks absolutely should go back to africa,1,3047,2.25,['all_groups']
6828,3491,h t it s not islamophobia if they really are trying to kill you,1,13284,2.25,['all_groups']
6829,4573,coming 2 america every 4 8 seconds a white woman or girl is raped by muslims in europe,1,17652,2.25,['all_groups']
6830,11007,rt there is much more to race than skin tone ie an albino black african doesn t become white simply because of h,0,17571,1.0,['all_groups']
6831,5580,great go volunteer take your family with you we taxpayers won t pay for wall or any of this b s,1,19871,2.25,['all_groups']
6832,6843,tell me more i m not sexist but i don t think i actually find any female comedian funny,1,21218,2.25,['all_groups']
6833,3151,a racist islamophobic zionist kook like you should love muslims like they re your undeclared allies embrace them,1,12200,2.25,['all_groups']
6834,13605,you hate gays you prove the point no place in western societies for your hatred do you hate women too,0,12927,1.0,['all_groups']
6835,6523,waiting for riots white girl fatally stabbed at gov t school by,1,20870,2.25,['all_groups']
6836,13287,if rubio has kyl and kay bailey on board you know it s amnesty,0,13367,1.0,['all_groups']
6837,3799,the employment non discrimination act enda a threat to free markets and freedom of conscience and religion,1,14584,2.25,['all_groups']
6838,4022,the kkk how old does my little boy need to be to join,1,15482,2.25,['all_groups']
6839,8409,sorry i don t buy this anarchists are at war with isis in syria they re soft on islamism but not the isis variety,0,6274,1.0,['all_groups']
6840,1074,just pointing out that is white,1,4237,2.25,['all_groups']
6841,9489,the diff b n twitter the inbred anti miscegenationists being twitter already has amassed sufficient cultural diversity to effectively buffer any loss of virulent mutants from its user base while the inbred still suffers from the founder effect never able reconstitute,0,8145,1.0,['all_groups']
6842,12413,the muslims are coming the muslims are coming but canadas top domestic terror threat not muslims,0,9050,1.0,['all_groups']
6843,3438,many arrests of muslim youth in bharat regarding sexual violence against animals its happening,1,13056,2.25,['all_groups']
6844,8649,via france jihadis brother hes not terrorist we are muslims we respect people tcot,0,16468,1.0,['all_groups']
6845,12694,are these approved by the kkk ghosts,0,12244,1.0,['all_groups']
6846,11091,is marching for life today marchforlife weareprolife whywemarch,0,12456,1.0,['all_groups']
6847,2429,and goes on to blame black and asian overrepresentation on white privilege white people can t win,1,9480,2.25,['all_groups']
6848,246,you d think a jew would be more sensitive about people getting gassed,1,937,2.25,['all_groups']
6849,3815,war against the south gov nathan deal quietly removes confederate holidays from statecalendar,1,14670,2.25,['all_groups']
6850,10499,rt look at the flag robb we under no illusions the msm blockade of information futile maga dc obama,0,14847,1.0,['all_groups']
6851,3632,is it technically considered a hate crime now to yell trump trump trump at brown people maga,1,13899,2.25,['all_groups']
6852,9460,if america is to be the world s policeman job 1 is to arrest try and punish criminal zionists and media owners,0,18745,1.0,['all_groups']
6853,2262,diversity means less white,1,8657,2.25,['all_groups']
6854,2246,another reason to be disturbd by the america hating jihad enabler in white house rt such a peaceful religion,1,8561,2.25,['all_groups']
6855,835,question i am descended from pashtuns the original aryans that hitler even imported to purify germans does that count am i in heil,1,3463,2.25,['all_groups']
6856,5064,3 why would you expect millions of illegals w less than 10th grade education language barrier to prosper contribute to usa,1,19295,2.25,['all_groups']
6857,6202,if you know someone in your state illegally call immediately you better head to california if your illegal right now,1,20518,2.25,['all_groups']
6858,432,white people are 60 of the pop this can only show blacks do more crime per,1,1823,2.25,['all_groups']
6859,7197,black female writer too many white people at american colleges via,0,13175,1.0,['all_groups']
6860,1173,white america it s election time get blunt racist a minute 2 cubans or trump we had a mormon,1,4572,2.25,['all_groups']
6861,8142,who can single handedly convert india into a techno economic powerhouse national socialist party shall identify such gems,0,12885,1.0,['all_groups']
6862,6437,round the muslims up send their asses packing,1,20764,2.25,['all_groups']
6863,7836,muslim leader isis people from other religion wearing masks and defaming islam,0,18055,1.0,['all_groups']
6864,4656,liberal scientists developing methods to make white people less resistant to non white invasion swrm,1,18022,2.25,['all_groups']
6865,5289,sharia and civilization is incompatible,1,19553,2.25,['all_groups']
6866,3757,jews are doing to whites what they did to palestinians palestinian genocide then white genocide,1,14354,2.25,['all_groups']
6867,9526,talk about a racist statement i can t stand grayson but any 1 brings up white suppression is racist cc,0,10286,1.0,['all_groups']
6868,250,heritage not hate guys the entire csa was black,1,954,2.25,['all_groups']
6869,6930,why do nt jews like the internet because they always got roasted by nazis,1,21305,2.25,['all_groups']
6870,13894,saveaca saveaca are u people insane trying 2 kill american people,0,12131,1.0,['all_groups']
6871,7300,why would the senator s name be contained in records of of kkk oops,0,902,1.0,['all_groups']
6872,8576,the greatest generation are an over rated bunch of cucks who went to sleep on the job and put us into this situation,0,18947,1.0,['all_groups']
6873,13620,morning bell 5 immigration falsehoods from the white house,0,2951,1.0,['all_groups']
6874,7377,says bring on the snow marchforlife whywemarch weareprolife blizzard2016,0,1091,1.0,['all_groups']
6875,3407,you jihad enablers are so filled with hate it oozes out of your every utterance,1,12928,2.25,['all_groups']
6876,2729,religion of peace wants to kill all the jews now indian muslims want to kill 1 b hindus in 15 mins via,1,10812,2.25,['all_groups']
6877,14061,because they are the ones that are racist,0,10442,1.0,['all_groups']
6878,8478,zionist berlin hotels boycott holocaust denier david irving read more via,0,4757,1.0,['all_groups']
6879,433,white people who hate nazis have never considered what true nationalsocialism could actually create for their benefit,1,1824,2.25,['all_groups']
6880,8589,slavery is part of human history white people ended it in the west there s slavery still,0,9940,1.0,['all_groups']
6881,10732,there are union monuments in dixie poland is dismantling soviet wwii monuments we could do the same,0,8176,1.0,['all_groups']
6882,12908,altright is on fire dream big meme big,0,14883,1.0,['all_groups']
6883,11987,funny i suddenly envisioned the same thing just last night they are not going to allow whites to propagate at some point,0,11475,1.0,['all_groups']
6884,13799,great interview well spoken and appealing,0,16045,1.0,['all_groups']
6885,8570,landrieu only won 18 of the white vote,0,13429,1.0,['all_groups']
6886,11702,it doesn t effect religious liberty one iota my god my religion my faith haven t changed nor will they,0,10652,1.0,['all_groups']
6887,11768,the waffen ss had volunteers from every european country don t buy lies from the same ones who lie about us,0,9080,1.0,['all_groups']
6888,5629,christ they re right we should have appointed hillary sarcasm,1,19922,2.25,['all_groups']
6889,4002,only a stupid white person would prefer white patriots to vanish take a stroll through a no go zone and see,1,15359,2.25,['all_groups']
6890,4753,you can have white children and still burn the coal,1,18407,2.25,['all_groups']
6891,1332,guaranteed he s white from the waist down,1,5024,2.25,['all_groups']
6892,13009,another day another diversion tactic 256 mass murders in only 243 days murderers nearly all white,0,9291,1.0,['all_groups']
6893,11673,rt media academia etc have spent decades loading the racist slur so cnnblackmail would be possible now they wield doxing as a weapon,0,9346,1.0,['all_groups']
6894,7458,hunter can we tear down their statue of lenin in seattle,0,5052,1.0,['all_groups']
6895,1443,u fail to realize that there is terror in every religion every extremist group muslim or non muslim but ur focus is on one,1,5447,2.25,['all_groups']
6896,3681,and it s not a coincidence the best places to live are majority white,1,14061,2.25,['all_groups']
6897,7017,so how much indian are you i mean you don t look it,1,21392,2.25,['all_groups']
6898,4310,white people are supreme get over it,1,16534,2.25,['all_groups']
6899,4899,working class white people voting in their self interests are vilified in the press as racist xenophobic bigots,1,19080,2.25,['all_groups']
6900,10385,nothing was ever done to lefts rioting in berkeley conservatives rally they call out national guard,0,7121,1.0,['all_groups']
6901,3985,massive white revolution,1,15298,2.25,['all_groups']
6902,12622,i don t identify as white,0,9670,1.0,['all_groups']
6903,11202,wh official flies to oklahoma city to read special thank you note from obama to beheader s mosque,0,16756,1.0,['all_groups']
6904,8330,spencer versus the leftist islamic alliance stuttgart germany june 2 here is video of my talk before v,0,1141,1.0,['all_groups']
6905,2569,yes evidently spreading racist anti white anti western lies and propaganda europe has gone muslim are you jew,1,10177,2.25,['all_groups']
6906,10151,i disavow new vision of a country that is 90 white simply isn t white enough,0,3251,1.0,['all_groups']
6907,4277,this should be a huge redpill for the normies only white nationalists care about white lives,1,16433,2.25,['all_groups']
6908,3666,robertspencer hatemongerbe brave an admit you are fulfills christian jew zionist hate agenda against 1,1,14024,2.25,['all_groups']
6909,8161,white supremacists are not falsely accused of anything,0,11047,1.0,['all_groups']
6910,14065,a white male,0,118,1.0,['all_groups']
6911,2446,but you can t praise a european identitarian movements then turn around a condemn an american identitarian movement we have the same goals,1,9538,2.25,['all_groups']
6912,6821,teeth are like people all want to be white most are yellow and the black ones don t work,1,21196,2.25,['all_groups']
6913,10649,workers uncover huge concrete swastika in hamburg swrm swastika hamburg via,0,11979,1.0,['all_groups']
6914,6520,israeli prime minister vows complete annihilation of democratic party in america,1,20866,2.25,['all_groups']
6915,5802,no we have 2 kick all brutal islamists out of our civilised countries 1 4 of planet belongs 2 islam why eu,1,20109,2.25,['all_groups']
6916,3657,15 year old white danish girl blinded by african muslims in racially motivated hate crime via,1,13991,2.25,['all_groups']
6917,10885,your people well if that s how you feel so do you think you re fully white,0,18426,1.0,['all_groups']
6918,11456,white nationalists are threatening civil war if america doesnt become racist,0,6448,1.0,['all_groups']
6919,3172,breaking israel preparing major action tv reports hamas organizing women children human shields to prevent israel s response criminals,1,12275,2.25,['all_groups']
6920,1223,is goal 1 trying to ignore race or 2 trying to disempower the white privilege class 3 cultural marxism,1,4697,2.25,['all_groups']
6921,7811,you once again failed to understand what a simple sentence was telling you i wasn t talking about dangerous things i was talking about harmless religious practices which is fundamental in my religion,0,2811,1.0,['all_groups']
6922,4166,do you really believe latino and white is interchangeable i d love the day for you to refer to yourself as a proud white,1,15991,2.25,['all_groups']
6923,544,jew run gq now tells white men to have black men hump their wives,1,2381,2.25,['all_groups']
6924,1204,you re the one saying white lives don t matter that actually makes you the racist,1,4658,2.25,['all_groups']
6925,7436,in memoriam panzerdivision waffen ss totenkopf t shirt from the white resister via,0,6076,1.0,['all_groups']
6926,8358,exactly unfortunately too many whites are short sighted and unable to see what our fu,0,14012,1.0,['all_groups']
6927,12931,greece two retired generals announce theyre running for mep on golden dawn ticket via,0,16600,1.0,['all_groups']
6928,2637,bernie bros are entitled white males via maleprivilege culturalmarxism feminismiscamcer democrats,1,10446,2.25,['all_groups']
6929,13753,another racist raises her ugly head following the female florida senator making her racist remark,0,11321,1.0,['all_groups']
6930,10021,the men of normandy had faith that what they were doing was right faith that they fought for all humanity 1 2 dday70,0,11823,1.0,['all_groups']
6931,11813,why is it also ok for every race to protest against what they believe but when white fol,0,2791,1.0,['all_groups']
6932,11606,lol bet you a large percentage of that is white,0,7950,1.0,['all_groups']
6933,6758,i reported a video on youtube for animal abuse my report got rejected it was footage of a black man being beaten,1,21133,2.25,['all_groups']
6934,12379,i have only dated white girls and i m mexican how does this race mixing make you feel really wanna know,0,9677,1.0,['all_groups']
6935,877,white guilt knight,1,3644,2.25,['all_groups']
6936,11513,my doctor is white,0,5222,1.0,['all_groups']
6937,196,they ve been hating for 1400 years it tells th to do so in the quran and hadiths if you care to read up,1,777,2.25,['all_groups']
6938,13839,what s normal can be altered the cultural marxists have done a good job of surreptitiously messing nor,0,16507,1.0,['all_groups']
6939,3383,white nationalist do not hate other races we wish only to separate ourselves from them to preserve our heritage culture and identity,1,12869,2.25,['all_groups']
6940,4379,america has problems to be honest but quite frankly i don t think it s the normal white family,1,16784,2.25,['all_groups']
6941,10108,i wouldn t be too sure about that you might actually want to read the quran you d be amazed what you d find in it,0,15204,1.0,['all_groups']
6942,13138,national character has to be improved,0,12554,1.0,['all_groups']
6943,2997,republicans like the ones the gop tries to fob off on white america they are no better than democrats,1,11741,2.25,['all_groups']
6944,3908,article 4 sec 4 of our constitution black white we are being invaded,1,15011,2.25,['all_groups']
6945,2571,you bet usa needs borders we need to protect us jobs citizens stop passing drugs etc trump will get a wall,1,10182,2.25,['all_groups']
6946,7981,it is i see all races who are pro america have you been paying attention trump wasn t elected by white supremicists,0,1450,1.0,['all_groups']
6947,6496,fun fact normies nicolas maduro is an ethnic jew so was fidel castro so were mao s and stalin s top advisers and financiers so were the bolsheviks so were the heads of the communist party in wiemar germany so is bernie sanders mondaymotivation removethejews,1,20831,2.25,['all_groups']
6948,12252,you should know better the white nationalist is richard spencer not robert spencer,0,15684,1.0,['all_groups']
6949,13310,none of which goes to abortion hydeamendment,0,7114,1.0,['all_groups']
6950,13597,rt i don t judge people i serve everyone who walks in i just don t make cakes for every event that s asked of me scotus justiceforjack,0,4714,1.0,['all_groups']
6951,5721,their recruiting tool is the koran,1,20019,2.25,['all_groups']
6952,6443,rn t really scary let u s concealed carry ul see how cowards dee r,1,20771,2.25,['all_groups']
6953,4969,more preoccupied by a frog or lizard than safety of americans buildthewall,1,19178,2.25,['all_groups']
6954,6814,why do epileptics bexome atheists in december because they found out that jesus is the reason for the seizin,1,21189,2.25,['all_groups']
6955,6479,they should come to the south lots to steal like high speed ammunition in fact we ll give it to them,1,20808,2.25,['all_groups']
6956,4711,there is nothing more precious than a white baby,1,18258,2.25,['all_groups']
6957,4163,credibility of white race will be lost if they resort to lies cheating on taliban isis,1,15971,2.25,['all_groups']
6958,7180,zach d roberts antifa journalist is also on that side be on the lookout,0,11206,1.0,['all_groups']
6959,10624,if blacks can be in kkk why do you hate them so much black is beautiful no racism barack obama is the president,0,2333,1.0,['all_groups']
6960,10646,darwin was a racist anyways,0,5908,1.0,['all_groups']
6961,2682,i m waiting for the left to call that killer in virginia a racist because he was he killed two whites simply because they were white,1,10626,2.25,['all_groups']
6962,12608,and why do you think people who love in white neighborhoods are more racist,0,16797,1.0,['all_groups']
6963,2508,obama to announce amnesty in las vegas no better place to gamble away our countrys future noamnesty trueimmigrationreform vegas,1,9847,2.25,['all_groups']
6964,7302,dr david duke the racial murder and rape of white women in america va,0,11445,1.0,['all_groups']
6965,1510,rt a true conservative believes israel ought to stay jewish but calls you a racist for saying america ought to stay white,1,5679,2.25,['all_groups']
6966,4314,white skin is dominant phenotypically last i heard it s only socially that if you re not full white you re considered tainted,1,16541,2.25,['all_groups']
6967,8943,rt if you think stabbed bjp supporters on their back,0,15405,1.0,['all_groups']
6968,7914,never he s clever isn t he what is france going to do about it,0,4288,1.0,['all_groups']
6969,5356,because africans are easily dominated and make natural slaves,1,19630,2.25,['all_groups']
6970,6639,my girlfriend broke up with me for stealing her wheelchair i know she ll come crawling back eventually,1,21014,2.25,['all_groups']
6971,5972,gov t petition against sharia law in canada this video is our warning all welcome to sign m103 sharialaw,1,20284,2.25,['all_groups']
6972,1244,this has always been the jews downfall throughout history they not only go too far but they say yeah we re doing it,1,4749,2.25,['all_groups']
6973,9186,gutierrez follows through on holocaust auschwitz grant while gutierrez is identified mainly with immigration,0,11501,1.0,['all_groups']
6974,8402,holocaust debate comments news discussing verboten topics with my aunt in germany hello i have an,0,3849,1.0,['all_groups']
6975,12517,there are many aspects of national socialism that all races and creeds find attractive,0,13673,1.0,['all_groups']
6976,4121,reginalddennyday wpww whitegenocide whitegenocide antiracisthitler gaza,1,15792,2.25,['all_groups']
6977,12113,dead baby jokes at planned parenthood not funny give us back our tax via,0,11410,1.0,['all_groups']
6978,4995,certainly not more swamp to drain,1,19212,2.25,['all_groups']
6979,10274,u k demographics 1991 94 1 white british 2011 79 8 white british 2021 predicted 70 white briti,0,7317,1.0,['all_groups']
6980,7621,white people are being exterminated where is this going on,0,16532,1.0,['all_groups']
6981,1876,in 1930s hitler began blaming jews for financial woes of struggling germans many had businesses built a campaign of hate lies er anger against evil juden i got into this thread bc op1 is spreading hate lies anger against evil white race very hitler esque,1,7004,2.25,['all_groups']
6982,8488,since everything you say is filtered through marxism a better title for you is pseudo historian,0,18162,1.0,['all_groups']
6983,5262,is all that comes from africa even its people are shyt skins,1,19523,2.25,['all_groups']
6984,254,letspretend we are living in a colorblind and postracial society not an anti white one,1,966,2.25,['all_groups']
6985,14186,white 4 white,0,3645,1.0,['all_groups']
6986,4511,ur black kill him,1,17376,2.25,['all_groups']
6987,10240,white powder,0,1825,1.0,['all_groups']
6988,5159,we must rid america of this barbaric oppressive evil ideology we are dealing w savages who follow evil ideology,1,19414,2.25,['all_groups']
6989,13738,he is post relevancy for sure tool,0,6909,1.0,['all_groups']
6990,8145,way back lol hunter was actually fired by greg johnson from occide,0,2706,1.0,['all_groups']
6991,759,good read for whites who don t exist but need to pay muh everything,1,3202,2.25,['all_groups']
6992,5481,yes wall sounds great can keep mexicans from boats tunnels and airplanes for a while longer what about merpeople wall off the ocean too,1,19765,2.25,['all_groups']
6993,654,last year they were whining that too many white people won its only america when tokens are given their participation trophies,1,2875,2.25,['all_groups']
6994,5297,minnesota has a muslim problem not a recruiting problem plenty of 3rd world refugee parasites here tcot,1,19564,2.25,['all_groups']
6995,8885,racist and supremacist when it s convenient for you fuck you otherwise can t help,0,4359,1.0,['all_groups']
6996,5812,oh look it s one of the american taliban move to the middle east you freak,1,20119,2.25,['all_groups']
6997,5288,ya know that james craig is a neanderthal evolutionary throwback an irrelevant jackin off jesus junkie bigoted breeder like y all,1,19552,2.25,['all_groups']
6998,2892,another war for israel more white people will die for them and their greediness,1,11322,2.25,['all_groups']
6999,3401,yes blacks hispanics but the asians need police to protect them from those 2 racial ethnic groups,1,12913,2.25,['all_groups']
7000,5636,gee i d like to vote in the english and german and mexican elections think those countries would mind gross,1,19929,2.25,['all_groups']
7001,1420,start breeding or else white genocide accelerates in france 1 in 3 newborns are non white via,1,5355,2.25,['all_groups']
7002,3044,we obviously need a nation for white people and the antifa white race traitors can live with the black people,1,11895,2.25,['all_groups']
7003,2830,an epic win for westren civilization django unchained was horribly racist and anti white,1,11132,2.25,['all_groups']
7004,9598,heads up goys just heard sat might be thunderstorms in the area by about noon so be well prepped unitetheright,0,8735,1.0,['all_groups']
7005,328,freeze religious proportion of voters at 1947 level no voting right for having more than 2 children,1,1328,2.25,['all_groups']
7006,10806,about nationalism it s white nationalism,0,3921,1.0,['all_groups']
7007,253,white lives matter reads of boomer,1,964,2.25,['all_groups']
7008,12799,is it bad that i follow a kkk user and whole page about them,0,4201,1.0,['all_groups']
7009,6159,obamasux this islam lover must be removed from power retweet if you agree fuckislam,1,20473,2.25,['all_groups']
7010,5323,the muslim paradigm is a soulless vapid perverted stain on the bed of humanity,1,19594,2.25,['all_groups']
7011,8215,youre also a white supremist,0,7439,1.0,['all_groups']
7012,4377,agreed anyone who supports amnesty for foreign illegal invaders should move themselves south of the border,1,16772,2.25,['all_groups']
7013,6022,deport these daca people and their illegal parents,1,20335,2.25,['all_groups']
7014,5092,rt i wish they d just be honest and say white people we want you to die out replace you with low iq slave workers,1,19330,2.25,['all_groups']
7015,10557,gop shifting on immigration via,0,9622,1.0,['all_groups']
7016,5377,sharia law is barbaric and the thought of it should be sickening to all,1,19652,2.25,['all_groups']
7017,3019,the jews and muslims do have a common enemy white christians,1,11821,2.25,['all_groups']
7018,3029,these people actually believe this optic shtick has never been tried they think white power punk was the only thing ever done,1,11847,2.25,['all_groups']
7019,13343,i cant bring myself to be friends with white people who dont hate being white and want to be in charge of,0,14015,1.0,['all_groups']
7020,2636,berlin is the new jerusalem more and more israeli jews moving to germany swrm via,1,10445,2.25,['all_groups']
7021,13313,national socialism is german socialism follow us napow nationalsocialismnow lovens,0,18832,1.0,['all_groups']
7022,9023,whites choosing not to have children isn t genocide you are deranged if you think otherwise,0,1836,1.0,['all_groups']
7023,1131,the african dream is a chance to move to america or europe to live under white privilege civilization,1,4434,2.25,['all_groups']
7024,3018,the jews again jew hate is prevalent in muslim communities,1,11820,2.25,['all_groups']
7025,2945,i m pro white heimbach s job is to drive people away from white identity attacking him is doing the lord s work i should get a medal,1,11567,2.25,['all_groups']
7026,3659,white privilege in fact does exist because being white is the top echelon of the evolutionary ladder we have pri,1,14001,2.25,['all_groups']
7027,10035,antifas in alabama i hope they enjoy the all expense paid helicopter ride there but the deep south ain t ber,0,2967,1.0,['all_groups']
7028,13304,each and every hotel that i stay at has non english speaking people who have been here a very very short time how do they get jobs,0,6861,1.0,['all_groups']
7029,11183,comparing blacks calling out white supremacy as being like white supremacists shows you have a serious problem with comprehending,0,17788,1.0,['all_groups']
7030,8253,i don think so that would be you cause u think most white folks are suspected white supremacist and i support as do you or do u support the kkkillary,0,16998,1.0,['all_groups']
7031,2663,help keep the muslim and commies on the run to honour your based ancestors friend,1,10553,2.25,['all_groups']
7032,13000,cannolis are explicitly white,0,18637,1.0,['all_groups']
7033,5378,really dealing with a bizarre mental disorder amongst the chosen ones push for nonstop 3rd world migration then cry victim do to these policies not dealing with sanity,1,19653,2.25,['all_groups']
7034,13733,mom of naturally conceived quintuplets rejects abortion beautiful story of fierce love,0,4272,1.0,['all_groups']
7035,1362,it are the two hangmen of the white people,1,5139,2.25,['all_groups']
7036,7712,skill iq would you agree that people tend to unify self segregate by iq before race ethnicity debatable,0,4776,1.0,['all_groups']
7037,5533,i was there on the other side of the barrycade poke them enuf and they make uz a good photo for the,1,19824,2.25,['all_groups']
7038,3481,fuhrer is our saviour all idiot liberals must note,1,13257,2.25,['all_groups']
7039,13679,putin sells uv anti bacterial device sales skyrocket after photo op w russian president,0,7159,1.0,['all_groups']
7040,6255,while the islamic right chops off hands and forcibly stops a book reading session of an author that s alright,1,20574,2.25,['all_groups']
7041,10388,rt delhi is witnessing politics of the vulture taking advantage of a very unfortunate suicide how low can they stoop leave veterans alone,0,1971,1.0,['all_groups']
7042,8295,anybody who really cares about women would never advocate abortion,0,7659,1.0,['all_groups']
7043,12030,hey folks the creaky old soleilmoon checkout system just got a little harder to use the latest version of,0,14219,1.0,['all_groups']
7044,5112,refugees are vetted all humans are not the same,1,19357,2.25,['all_groups']
7045,5940,send them all back to were they came from illegally hear and have baby throw them out to come in the right way,1,20251,2.25,['all_groups']
7046,7217,as 30th april dawns we mourn the death of greatest military genius fuhrer national socialism as a lively philosophy has to evolve over time,0,11338,1.0,['all_groups']
7047,9568,you re painting a whole race as rich and unthankful who s the racist gtfo ps more like overworked and tired,0,2826,1.0,['all_groups']
7048,9606,hmmm maybe no future for white america or any americans in mystery babylon,0,2862,1.0,['all_groups']
7049,2880,video czechs pledge loyalty to homeland and the reich 1942,1,11276,2.25,['all_groups']
7050,5839,don t save them they are here illegally,1,20146,2.25,['all_groups']
7051,3381,white identity is timelesa,1,12866,2.25,['all_groups']
7052,11884,must read article for all trump voters do not let a traitorous cuck get your vote in november,0,7982,1.0,['all_groups']
7053,1302,black vs white crime larry elder,1,4913,2.25,['all_groups']
7054,13447,only to white uneducated stupid people think its not about race,0,13526,1.0,['all_groups']
7055,4957,it has it s place that place is the middleeast not the civilised world,1,19165,2.25,['all_groups']
7056,4836,it is very sad either way but the race baiters have successfully convinced both black and white people that repubs are bad guys for too long,1,18776,2.25,['all_groups']
7057,10089,i guess i m a racist too i stand with you,0,3260,1.0,['all_groups']
7058,8254,you mean asian robert why are you sooo racist,0,4651,1.0,['all_groups']
7059,11814,let s build the wall out of all of the guns in america it would be pwetty fwitening,0,12502,1.0,['all_groups']
7060,5720,rt the first targets the female and children then when the men are government controlled wussies the is,1,20018,2.25,['all_groups']
7061,11710,i just want everyone to know that alliance defending freedom is a hate group why is this group prominently attac,0,10208,1.0,['all_groups']
7062,10356,since you think all day why not devote some time to pondering why people might want to use an alias on the internet,0,16314,1.0,['all_groups']
7063,942,the place the white europeans colonized was a barren wilderness the place mexicans are immigrating to is an advanced welfare state so even if i were to say for the sake of argument that they are both immigrants it s disenguous to suggest that they arrived in the same country,1,3822,2.25,['all_groups']
7064,12313,heyy anp watch the worldwide sports failures music video by scorpions i m leaving you song edit by germans,0,1364,1.0,['all_groups']
7065,3235,its all about voting the illegals etc along w voting machine fraud its their only way to win,1,12471,2.25,['all_groups']
7066,3257,many honest people are judged convicted unfairly but why do islamist jihadist get a pass,1,12520,2.25,['all_groups']
7067,13740,when you dump kasich carson out of va monmouth trump 42 1 rubio 32 5 cruz 19 5 minus rubio and 45 cruz 27,0,10118,1.0,['all_groups']
7068,10493,i found a lie recently stop pretending robert look through his recent tweets and find,0,5071,1.0,['all_groups']
7069,176,so welcome to the real world this is what today s immigrants want to do to whites,1,697,2.25,['all_groups']
7070,435,white supremacists can t shoot up something they don t know exist,1,1832,2.25,['all_groups']
7071,11030,jews freak out after german policemen play goebbels speech on radio at g7 summit full story,0,3340,1.0,['all_groups']
7072,7049,why do you listen to chinese music you don t even understand and they all look the same anyways,1,21425,2.25,['all_groups']
7073,308,bachmann will use loophole to pass immigration in the house via,1,1214,2.25,['all_groups']
7074,1565,black people fracture the skull of a white guy via,1,5863,2.25,['all_groups']
7075,3964,is atlanta still considered the south or new congo,1,15240,2.25,['all_groups']
7076,6727,what s the difference between a black man and park bench a park bench can support a family of 4,1,21102,2.25,['all_groups']
7077,2135,people are now aware that islam is not a race so it is not racist to hate muslims muslims are people that join an evil cult,1,8038,2.25,['all_groups']
7078,8585,hm well they do help to fund jihad esp the white men in the state dept altho led by a half white so maybe she has a point,0,15169,1.0,['all_groups']
7079,12463,hillary claims she doesn t praise strongmen and terrorists but she sure takes their money,0,15167,1.0,['all_groups']
7080,8739,of course not he is part of the anti white establishment,0,2478,1.0,['all_groups']
7081,4977,no we need honest hard working clever intelligent human beings from non muslim countries and we al,1,19186,2.25,['all_groups']
7082,8214,adolf hitlers secret ukrainian bunker revealed swrm ukraine hitlersbunker via,0,13115,1.0,['all_groups']
7083,11616,fair is a hate group as noted by splc here i looked it up for you white supremecy,0,3173,1.0,['all_groups']
7084,595,the definition of marriage women s restrooms in the deep south the border truconservatives have been a total failure believe me,1,2611,2.25,['all_groups']
7085,11047,what a load of trash women know most violence comes from white men pathetic to excuse racist hate,0,5483,1.0,['all_groups']
7086,7072,if we d known that they d cause this much trouble we d have picked the fucking cotton ourselves,1,21449,2.25,['all_groups']
7087,6830,i studied zoology it helped me better understand black people and their behavior,1,21205,2.25,['all_groups']
7088,4625,i can help you against islamic virus,1,17901,2.25,['all_groups']
7089,14023,white flight from southern democrats doomed landrieu via,0,16519,1.0,['all_groups']
7090,5332,a negro who writes i already have my doubts about this story,1,19603,2.25,['all_groups']
7091,9566,rt shri congratulating bjp president shri,0,1020,1.0,['all_groups']
7092,5351,right you are whites are systematically being replaced by the feral muslim in europe n by feral latinos and muslims in usa soros backed,1,19625,2.25,['all_groups']
7093,11807,erick ask doctor for amputation make sure they cut off both arms,0,12319,1.0,['all_groups']
